DateTime Local,12HrSnow_mm,12HrWater_mm
12/13/13 4:00,0,0
12/13/13 16:00,0,0
12/14/13 4:00,0,0
12/14/13 16:00,0,0
12/15/13 4:00,0,0
12/15/13 16:00,0,0
12/16/13 4:00,0,0
12/16/13 16:00,0,0
12/17/13 4:00,0,0
12/17/13 16:00,0,0
12/18/13 4:00,0,0
12/18/13 16:00,0,0
12/19/13 4:00,101.6,11.176
12/19/13 16:00,177.8,12.192
12/20/13 4:00,38.1,2.54
12/20/13 16:00,0,0
12/21/13 4:00,25.4,2.54
12/21/13 16:00,101.6,9.652
12/22/13 4:00,12.7,1.016
12/22/13 16:00,114.3,10.414
12/23/13 4:00,114.3,17.272
12/23/13 16:00,12.7,1.778
12/24/13 4:00,12.7,1.524
12/24/13 16:00,50.8,7.112
12/25/13 4:00,0,0
12/25/13 16:00,0,0
12/26/13 4:00,0,0
12/26/13 16:00,0,0
12/27/13 4:00,0,0
12/27/13 16:00,0,0
12/28/13 4:00,0,0
12/28/13 16:00,0,0
12/29/13 4:00,0,0
12/29/13 16:00,0,0
12/30/13 4:00,0,0
12/30/13 16:00,0,0
12/31/13 4:00,0,0
12/31/13 16:00,25.4,2.286
1/1/14 4:00,0,0
1/1/14 16:00,0,0
1/2/14 4:00,0,0
1/2/14 16:00,0,0
1/3/14 4:00,0,0
1/3/14 16:00,0,0
1/4/14 4:00,76.2,3.81
1/4/14 16:00,50.8,2.54
1/5/14 4:00,0,0
1/5/14 16:00,0,0
1/6/14 4:00,0,0
1/6/14 16:00,0,0
1/7/14 4:00,0,0
1/7/14 16:00,12.7,1.016
1/8/14 4:00,25.4,2.032
1/8/14 16:00,203.2,11.938
1/9/14 4:00,0,0
1/9/14 16:00,304.8,18.288
1/10/14 4:00,50.8,3.556
1/10/14 16:00,50.8,3.048
1/11/14 4:00,0,1.27
1/11/14 16:00,0,0
1/12/14 4:00,101.6,12.7
1/12/14 16:00,152.4,11.938
1/13/14 4:00,101.6,4.064
1/13/14 16:00,76.2,9.144
1/14/14 4:00,0,0
1/14/14 16:00,0,0
1/15/14 4:00,0,0
1/15/14 16:00,0,0
1/16/14 4:00,0,0
1/16/14 16:00,0,0
1/17/14 4:00,0,0
1/17/14 16:00,0,0
1/18/14 4:00,0,0
1/18/14 16:00,0,0
1/19/14 4:00,0,0
1/19/14 16:00,0,0
1/20/14 4:00,0,0
1/20/14 16:00,0,0
1/21/14 4:00,0,0
1/21/14 16:00,0,0
1/22/14 4:00,0,0
1/22/14 16:00,0,0
1/23/14 4:00,0,0
1/23/14 16:00,0,0
1/24/14 4:00,0,0
1/24/14 16:00,0,0
1/25/14 4:00,0,0
1/25/14 16:00,0,0
1/26/14 4:00,0,0
1/26/14 16:00,0,0
1/27/14 4:00,0,0
1/27/14 16:00,0,0
1/28/14 4:00,0,0
1/28/14 16:00,0,0
1/29/14 4:00,0,0
1/29/14 16:00,76.2,14.224
1/30/14 4:00,228.6,23.368
1/30/14 16:00,76.2,5.334
1/31/14 4:00,0,0.254
1/31/14 16:00,0,0
2/1/14 4:00,25.4,0.762
2/1/14 16:00,127,3.048
2/2/14 4:00,38.1,1.27
2/2/14 16:00,0,0
2/3/14 4:00,0,0
2/3/14 16:00,0,0
2/4/14 4:00,127,5.842
2/4/14 16:00,25.4,1.27
2/5/14 4:00,25.4,1.27
2/5/14 16:00,0,0
2/6/14 4:00,0,0
2/6/14 16:00,0,0
2/7/14 4:00,38.1,2.032
2/7/14 16:00,101.6,4.826
2/8/14 4:00,88.9,5.588
2/8/14 16:00,228.6,25.146
2/9/14 4:00,127,20.066
2/9/14 16:00,127,12.7
2/10/14 4:00,38.1,2.54
2/10/14 16:00,88.9,10.16
2/11/14 4:00,0,0
2/11/14 16:00,0,0.254
2/12/14 4:00,12.7,1.27
2/12/14 16:00,88.9,12.7
2/13/14 4:00,76.2,11.176
2/13/14 16:00,88.9,11.684
2/14/14 4:00,76.2,11.938
2/14/14 16:00,50.8,7.366
2/15/14 4:00,12.7,1.27
2/15/14 16:00,0,0
2/16/14 4:00,0,0
2/16/14 16:00,76.2,11.43
2/17/14 4:00,12.7,1.27
2/17/14 16:00,0,0
2/18/14 4:00,0,0
2/18/14 16:00,0,0
2/19/14 4:00,0,0
2/19/14 16:00,88.9,6.35
2/20/14 4:00,76.2,5.08
2/20/14 16:00,12.7,0.508
2/21/14 4:00,12.7,0.762
2/21/14 16:00,38.1,1.778
2/22/14 4:00,0,0
2/22/14 16:00,25.4,1.016
2/23/14 4:00,0,0
2/23/14 16:00,0,0
2/24/14 4:00,0,0
2/24/14 16:00,0,0
2/25/14 4:00,0,0
2/25/14 16:00,0,0
2/26/14 4:00,0,0
2/26/14 16:00,0,0
2/27/14 4:00,0,0
2/27/14 16:00,152.4,17.78
2/28/14 4:00,165.1,19.812
2/28/14 16:00,0,0.762
3/1/14 4:00,203.2,34.798
3/1/14 16:00,76.2,13.716
3/2/14 4:00,25.4,3.048
3/2/14 16:00,0,0.508
3/3/14 4:00,12.7,1.27
3/3/14 16:00,0,0
3/4/14 4:00,0,0
3/4/14 16:00,63.5,6.604
3/5/14 4:00,25.4,2.032
3/5/14 16:00,0,0
3/6/14 4:00,0,0
3/6/14 16:00,0,0
3/7/14 4:00,127,14.986
3/7/14 16:00,25.4,2.286
3/8/14 4:00,0,0.254
3/8/14 16:00,0,0
3/9/14 4:00,0,0
3/9/14 16:00,0,0
3/10/14 4:00,0,0
3/10/14 16:00,0,0
3/11/14 4:00,152.4,19.558
3/11/14 16:00,190.5,16.256
3/12/14 4:00,0,0.508
3/12/14 16:00,0,0
3/13/14 4:00,0,0
3/13/14 16:00,0,0
3/14/14 4:00,0,0
3/14/14 16:00,0,0
3/15/14 4:00,50.8,6.858
3/15/14 16:00,0,0
3/16/14 4:00,0,0
3/16/14 16:00,0,0
3/17/14 4:00,0,0
3/17/14 16:00,63.5,6.35
3/18/14 4:00,215.9,13.716
3/18/14 16:00,50.8,1.27
3/19/14 4:00,25.4,0.508
3/19/14 16:00,0,0
3/20/14 4:00,0,0
3/20/14 16:00,0,0
3/21/14 4:00,0,0
3/21/14 16:00,0,0
3/22/14 4:00,0,0
3/22/14 16:00,25.4,1.27
3/23/14 4:00,0,0
3/23/14 16:00,0,0
3/24/14 4:00,0,0
3/24/14 16:00,0,0
3/25/14 4:00,0,0
3/25/14 16:00,0,0
3/26/14 4:00,0,0
3/26/14 16:00,101.6,7.62
3/27/14 4:00,88.9,9.144
3/27/14 16:00,139.7,12.446
3/28/14 4:00,63.5,3.302
3/28/14 16:00,12.7,1.016
3/29/14 4:00,0,0
3/29/14 16:00,0,0
3/30/14 4:00,0,0
3/30/14 16:00,50.8,5.08
3/31/14 4:00,279.4,21.844
3/31/14 16:00,0,0
4/1/14 4:00,127,7.874
4/1/14 16:00,266.7,16.256
4/2/14 4:00,76.2,5.334
4/2/14 16:00,12.7,0.762
4/3/14 4:00,38.1,2.286
4/3/14 16:00,0,0
4/4/14 4:00,12.7,0.508
4/4/14 16:00,0,0
4/5/14 4:00,0,0
4/5/14 16:00,50.8,5.08
4/6/14 4:00,38.1,3.81
4/6/14 16:00,88.9,10.414
4/7/14 4:00,12.7,1.27
4/7/14 16:00,0,0
4/8/14 4:00,0,0
4/8/14 16:00,0,0
4/9/14 4:00,0,0
4/9/14 16:00,0,0
4/10/14 4:00,0,0
4/10/14 16:00,0,0
4/11/14 4:00,0,0
4/11/14 16:00,0,0
4/12/14 4:00,0,0
4/12/14 16:00,0,0
4/13/14 4:00,50.8,6.35
4/13/14 16:00,101.6,11.43
4/14/14 4:00,0,0
4/14/14 16:00,0,0
4/15/14 4:00,0,0
4/15/14 16:00,0,0
4/16/14 4:00,0,0
4/16/14 16:00,0,0
4/17/14 4:00,0,0
4/17/14 16:00,0,0
4/18/14 4:00,0,0
4/18/14 16:00,0,0
4/19/14 4:00,0,0
4/19/14 16:00,0,0
4/20/14 4:00,0,0
4/20/14 16:00,0,0
4/21/14 4:00,0,0
4/21/14 16:00,0,0
4/22/14 4:00,0,0
4/22/14 16:00,0,0
4/23/14 4:00,76.2,9.906
4/23/14 16:00,25.4,3.048
4/24/14 4:00,0,0
4/24/14 16:00,0,0
4/25/14 4:00,0,0
4/25/14 16:00,0,0
4/26/14 4:00,127,18.288
4/26/14 16:00,127,12.7
4/27/14 4:00,101.6,15.24
4/27/14 16:00,0,0.508
4/28/14 4:00,228.6,18.034
4/28/14 16:00,101.6,11.684
11/2/14 4:00,50.8,5.588
11/2/14 16:00,88.9,7.112
11/3/14 4:00,101.6,16.002
11/3/14 16:00,0,0.508
11/4/14 4:00,0,0
11/4/14 16:00,0,0
11/5/14 4:00,0,0
11/5/14 16:00,0,0
11/6/14 4:00,0,0
11/6/14 16:00,0,0
11/7/14 4:00,0,0
11/7/14 16:00,0,0
11/8/14 4:00,0,0
11/8/14 16:00,0,0
11/9/14 4:00,0,0
11/9/14 16:00,0,0
11/10/14 4:00,0,0
11/10/14 16:00,25.4,2.54
11/11/14 4:00,0,0
11/11/14 16:00,0,0
11/12/14 4:00,0,0
11/12/14 16:00,0,0
11/13/14 4:00,0,0
11/13/14 16:00,38.1,3.81
11/14/14 4:00,38.1,5.842
11/14/14 16:00,12.7,1.27
11/15/14 4:00,101.6,10.16
11/15/14 16:00,203.2,11.938
11/16/14 4:00,0,0
11/16/14 16:00,0,0
11/17/14 4:00,0,0
11/17/14 16:00,0,0
11/18/14 4:00,0,0
11/18/14 16:00,0,0
11/19/14 4:00,0,0
11/19/14 16:00,0,0
11/20/14 4:00,0,0
11/20/14 16:00,0,0
11/21/14 4:00,0,0
11/21/14 16:00,0,0
11/22/14 4:00,0,0
11/22/14 16:00,88.9,12.7
11/23/14 4:00,228.6,31.496
11/23/14 16:00,317.5,19.812
11/24/14 4:00,127,5.334
11/24/14 16:00,139.7,10.668
11/25/14 4:00,0,0.254
11/25/14 16:00,12.7,2.54
11/26/14 4:00,50.8,5.334
11/26/14 16:00,0,0
11/27/14 4:00,0,0
11/27/14 16:00,0,0
11/28/14 4:00,0,0
11/28/14 16:00,0,0
11/29/14 4:00,0,0
11/29/14 16:00,0,0
11/30/14 4:00,0,0
11/30/14 16:00,25.4,2.54
12/1/14 4:00,0,0.254
12/1/14 16:00,0,0
12/2/14 4:00,0,0
12/2/14 16:00,0,0
12/3/14 4:00,0,0
12/3/14 16:00,38.1,5.334
12/4/14 4:00,0,0
12/4/14 16:00,0,0.254
12/5/14 4:00,0,0.254
12/5/14 16:00,0,0
12/6/14 4:00,0,0
12/6/14 16:00,0,0
12/7/14 4:00,0,0
12/7/14 16:00,0,0
12/8/14 4:00,0,0
12/8/14 16:00,0,0
12/9/14 4:00,0,0
12/9/14 16:00,0,0
12/10/14 4:00,0,0
12/10/14 16:00,0,0
12/11/14 4:00,0,0
12/11/14 16:00,0,0
12/12/14 4:00,0,0
12/12/14 16:00,0,0
12/13/14 4:00,88.9,7.366
12/13/14 16:00,38.1,4.064
12/14/14 4:00,127,10.668
12/14/14 16:00,88.9,4.826
12/15/14 4:00,12.7,0.762
12/15/14 16:00,0,0
12/16/14 4:00,0,0.508
12/16/14 16:00,0,0
12/17/14 4:00,0,0
12/17/14 16:00,0,0
12/18/14 4:00,25.4,1.524
12/18/14 16:00,38.1,1.524
12/19/14 4:00,0,0.254
12/19/14 16:00,0,0
12/20/14 4:00,50.8,3.81
12/20/14 16:00,63.5,5.334
12/21/14 4:00,25.4,3.556
12/21/14 16:00,228.6,34.29
12/22/14 4:00,152.4,33.274
12/22/14 16:00,177.8,29.464
12/23/14 4:00,101.6,12.446
12/23/14 16:00,0,0
12/24/14 4:00,0,0
12/24/14 16:00,0,0
12/25/14 4:00,152.4,10.16
12/25/14 16:00,139.7,4.826
12/26/14 4:00,190.5,6.35
12/26/14 16:00,50.8,2.54
12/27/14 4:00,38.1,2.032
12/27/14 16:00,0,0
12/28/14 4:00,0,0
12/28/14 16:00,304.8,13.208
12/29/14 4:00,101.6,4.572
12/29/14 16:00,165.1,7.62
12/30/14 4:00,38.1,2.54
12/30/14 16:00,0,0
12/31/14 4:00,0,0
12/31/14 16:00,0,0
1/1/15 4:00,0,0
1/1/15 16:00,0,0
1/2/15 4:00,0,0
1/2/15 16:00,0,0
1/3/15 4:00,0,0
1/3/15 16:00,25.4,1.27
1/4/15 4:00,0,0
1/4/15 16:00,0,0
1/5/15 4:00,0,0
1/5/15 16:00,0,0
1/6/15 4:00,0,0
1/6/15 16:00,0,0
1/7/15 4:00,0,0
1/7/15 16:00,0,0
1/8/15 4:00,0,0
1/8/15 16:00,0,0
1/9/15 4:00,0,0
1/9/15 16:00,0,0
1/10/15 4:00,0,0
1/10/15 16:00,0,0
1/11/15 4:00,63.5,5.08
1/11/15 16:00,12.7,1.27
1/12/15 4:00,38.1,2.54
1/12/15 16:00,355.6,26.924
1/13/15 4:00,139.7,11.684
1/13/15 16:00,12.7,1.016
1/14/15 4:00,0,0
1/14/15 16:00,0,0
1/15/15 4:00,0,0
1/15/15 16:00,0,0
1/16/15 4:00,0,0
1/16/15 16:00,0,0
1/17/15 4:00,38.1,5.842
1/17/15 16:00,0,0
1/18/15 4:00,0,0
1/18/15 16:00,0,0
1/19/15 4:00,0,0
1/19/15 16:00,0,0
1/20/15 4:00,12.7,1.778
1/20/15 16:00,0,0
1/21/15 4:00,0,0
1/21/15 16:00,0,0
1/22/15 4:00,0,0
1/22/15 16:00,0,0
1/23/15 4:00,0,0
1/23/15 16:00,0,0
1/24/15 4:00,0,0
1/24/15 16:00,0,0
1/25/15 4:00,0,0
1/25/15 16:00,0,0
1/26/15 4:00,0,0
1/26/15 16:00,0,0
1/27/15 4:00,0,0
1/27/15 16:00,0,0
1/28/15 4:00,0,0.508
1/28/15 16:00,25.4,4.318
1/29/15 4:00,0,0
1/29/15 16:00,0,0
1/30/15 4:00,0,0.254
1/30/15 16:00,25.4,2.286
1/31/15 4:00,25.4,2.54
1/31/15 16:00,0,0
2/1/15 4:00,0,0
2/1/15 16:00,0,0
2/2/15 4:00,12.7,2.032
2/2/15 16:00,38.1,5.334
2/3/15 4:00,25.4,4.318
2/3/15 16:00,0,0.254
2/4/15 4:00,76.2,10.16
2/4/15 16:00,38.1,5.08
2/5/15 4:00,0,0
2/5/15 16:00,0,0
2/6/15 4:00,0,0
2/6/15 16:00,0,0
2/7/15 4:00,0,0
2/7/15 16:00,0,0
2/8/15 4:00,12.7,1.27
2/8/15 16:00,0,0
2/9/15 4:00,0,0
2/9/15 16:00,38.1,6.604
2/10/15 4:00,63.5,6.35
2/10/15 16:00,0,0
2/11/15 4:00,0,0
2/11/15 16:00,0,0
2/12/15 4:00,0,0
2/12/15 16:00,0,0
2/13/15 4:00,0,0
2/13/15 16:00,0,0
2/14/15 4:00,0,0
2/14/15 16:00,0,0
2/15/15 4:00,0,0
2/15/15 16:00,0,0
2/16/15 4:00,0,0
2/16/15 16:00,0,0
2/17/15 4:00,0,0
2/17/15 16:00,0,0
2/18/15 4:00,0,0
2/18/15 16:00,0,0
2/19/15 4:00,0,0
2/19/15 16:00,0,0
2/20/15 4:00,0,0
2/20/15 16:00,63.5,5.334
2/21/15 4:00,127,7.112
2/21/15 16:00,127,6.858
2/22/15 4:00,12.7,0.508
2/22/15 16:00,0,0
2/23/15 4:00,0,0
2/23/15 16:00,0,0
2/24/15 4:00,0,0
2/24/15 16:00,0,0
2/25/15 4:00,0,0
2/25/15 16:00,0,0
2/26/15 4:00,0,0
2/26/15 16:00,76.2,4.826
2/27/15 4:00,114.3,5.08
2/27/15 16:00,0,0.254
2/28/15 4:00,0,0.254
2/28/15 16:00,25.4,1.27
3/1/15 4:00,76.2,3.81
3/1/15 16:00,12.7,0.762
3/2/15 4:00,25.4,1.778
3/2/15 16:00,127,8.382
3/3/15 4:00,152.4,15.494
3/3/15 16:00,203.2,12.192
3/4/15 4:00,25.4,0.762
3/4/15 16:00,25.4,0.762
3/5/15 4:00,0,0
3/5/15 16:00,0,0
3/6/15 4:00,0,0
3/6/15 16:00,0,0
3/7/15 4:00,0,0
3/7/15 16:00,0,0
3/8/15 4:00,0,0
3/8/15 16:00,0,0
3/9/15 4:00,0,0
3/9/15 16:00,0,0
3/10/15 4:00,0,0
3/10/15 16:00,0,0
3/11/15 4:00,0,0
3/11/15 16:00,0,0
3/12/15 4:00,25.4,0.762
3/12/15 16:00,25.4,3.556
3/13/15 4:00,0,0
3/13/15 16:00,0,0
3/14/15 4:00,0,0
3/14/15 16:00,0,0
3/15/15 4:00,0,0
3/15/15 16:00,0,0
3/16/15 4:00,0,0
3/16/15 16:00,0,0
3/17/15 4:00,0,0
3/17/15 16:00,0,0
3/18/15 4:00,0,0
3/18/15 16:00,0,0
3/19/15 4:00,0,0
3/19/15 16:00,0,0
3/20/15 4:00,0,0
3/20/15 16:00,0,0
3/21/15 4:00,0,0
3/21/15 16:00,0,0
3/22/15 4:00,0,0
3/22/15 16:00,0,0
3/23/15 4:00,0,0
3/23/15 16:00,101.6,9.906
3/24/15 4:00,50.8,6.096
3/24/15 16:00,0,0
3/25/15 4:00,25.4,6.096
3/25/15 16:00,0,0
3/26/15 4:00,0,0
3/26/15 16:00,0,0
3/27/15 4:00,0,0
3/27/15 16:00,0,0
3/28/15 4:00,0,0
3/28/15 16:00,0,0
3/29/15 4:00,0,0
3/29/15 16:00,0,0
3/30/15 4:00,0,0
3/30/15 16:00,0,0
3/31/15 4:00,0,0
3/31/15 16:00,0,0
4/1/15 4:00,0,0
4/1/15 16:00,0,0
4/2/15 4:00,0,0
4/2/15 16:00,50.8,3.81
4/3/15 4:00,0,0
4/3/15 16:00,0,0
4/4/15 4:00,0,0
4/4/15 16:00,0,0
4/5/15 4:00,0,0
4/5/15 16:00,0,0
4/6/15 4:00,0,0
4/6/15 16:00,0,0
4/7/15 4:00,0,0
4/7/15 16:00,50.8,1.27
4/8/15 4:00,0,0
4/8/15 16:00,152.4,10.922
4/9/15 4:00,101.6,12.7
4/9/15 16:00,0,0
4/10/15 4:00,0,0
4/10/15 16:00,0,0
4/11/15 4:00,0,0
4/11/15 16:00,0,0
4/12/15 4:00,12.7,1.778
4/12/15 16:00,0,0
4/13/15 4:00,0,0
4/13/15 16:00,0,0
4/14/15 4:00,0,0
4/14/15 16:00,0,0
4/15/15 4:00,279.4,17.526
4/15/15 16:00,444.5,26.416
4/16/15 4:00,127,4.826
4/16/15 16:00,0,0
4/17/15 4:00,0,0
4/17/15 16:00,0,0
4/18/15 4:00,12.7,1.27
4/18/15 16:00,0,0
4/19/15 4:00,0,0
4/19/15 16:00,0,0
4/20/15 4:00,0,0
4/20/15 16:00,0,0
4/21/15 4:00,0,0
4/21/15 16:00,0,0
4/22/15 4:00,0,0
4/22/15 16:00,0,0
4/23/15 4:00,0,0
4/23/15 16:00,0,0
4/24/15 4:00,12.7,0.762
4/24/15 16:00,0,0.508
4/25/15 4:00,177.8,21.844
4/25/15 16:00,0,0
4/26/15 4:00,101.6,10.922
4/26/15 16:00,63.5,6.35
10/30/15 4:00,101.6,15.748
10/30/15 16:00,0,0
10/31/15 4:00,0,0
10/31/15 16:00,0,0
11/1/15 4:00,0,0
11/1/15 16:00,0,0
11/2/15 4:00,0,0
11/2/15 16:00,0,0
11/3/15 4:00,0,0
11/3/15 16:00,63.5,12.7
11/4/15 4:00,25.4,1.524
11/4/15 16:00,50.8,4.826
11/5/15 4:00,101.6,8.128
11/5/15 16:00,12.7,1.27
11/6/15 4:00,0,0
11/6/15 16:00,63.5,5.588
11/7/15 4:00,0,0
11/7/15 16:00,0,0
11/8/15 4:00,0,0
11/8/15 16:00,0,0
11/9/15 4:00,0,0
11/9/15 16:00,0,0
11/10/15 4:00,12.7,1.016
11/10/15 16:00,241.3,14.224
11/11/15 4:00,76.2,7.62
11/11/15 16:00,0,0.254
11/12/15 4:00,0,0
11/12/15 16:00,0,0
11/13/15 4:00,0,0
11/13/15 16:00,0,0
11/14/15 4:00,0,0
11/14/15 16:00,0,0
11/15/15 4:00,0,0
11/15/15 16:00,0,0
11/16/15 4:00,152.4,10.922
11/16/15 16:00,152.4,9.398
11/17/15 4:00,12.7,1.524
11/17/15 16:00,0,0
11/18/15 4:00,0,1.524
11/18/15 16:00,0,1.27
11/19/15 4:00,0,0
11/19/15 16:00,0,0
11/20/15 4:00,25.4,3.81
11/20/15 16:00,50.8,10.16
11/21/15 4:00,0,0
11/21/15 16:00,0,0
11/22/15 4:00,0,0
11/22/15 16:00,0,0
11/23/15 4:00,0,0
11/23/15 16:00,0,0
11/24/15 4:00,0,0
11/24/15 16:00,0,0
11/25/15 4:00,0,0
11/25/15 16:00,76.2,4.064
11/26/15 4:00,76.2,4.064
11/26/15 16:00,0,0
11/27/15 4:00,0,0
11/27/15 16:00,12.7,0.762
11/28/15 4:00,38.1,2.54
11/28/15 16:00,0,0.508
11/29/15 4:00,25.4,1.524
11/29/15 16:00,12.7,0.508
11/30/15 4:00,0,0
11/30/15 16:00,0,0
12/1/15 4:00,0,0
12/1/15 16:00,0,0
12/2/15 4:00,0,0
12/2/15 16:00,0,0
12/3/15 4:00,0,0
12/3/15 16:00,0,0
12/4/15 4:00,0,0
12/4/15 16:00,0,0
12/5/15 4:00,12.7,0.508
12/5/15 16:00,0,0
12/6/15 4:00,0,0
12/6/15 16:00,0,0
12/7/15 4:00,0,0
12/7/15 16:00,0,0
12/8/15 4:00,25.4,5.08
12/8/15 16:00,0,0
12/9/15 4:00,0,0
12/9/15 16:00,0,0
12/10/15 4:00,0,0
12/10/15 16:00,0,0
12/11/15 4:00,114.3,9.144
12/11/15 16:00,0,0
12/12/15 4:00,0,0
12/12/15 16:00,12.7,0.508
12/13/15 4:00,25.4,1.524
12/13/15 16:00,0,0
12/14/15 4:00,127,7.62
12/14/15 16:00,177.8,7.366
12/15/15 4:00,304.8,10.668
12/15/15 16:00,127,4.572
12/16/15 4:00,76.2,3.048
12/16/15 16:00,50.8,1.778
12/17/15 4:00,228.6,13.208
12/17/15 16:00,0,0.508
12/18/15 4:00,0,0
12/18/15 16:00,12.7,4.318
12/19/15 4:00,0,0
12/19/15 16:00,0,0
12/20/15 4:00,0,0
12/20/15 16:00,114.3,6.35
12/21/15 4:00,127,9.144
12/21/15 16:00,50.8,2.54
12/22/15 4:00,177.8,16.256
12/22/15 16:00,292.1,19.558
12/23/15 4:00,177.8,12.192
12/23/15 16:00,127,13.462
12/24/15 4:00,50.8,4.572
12/24/15 16:00,0,0
12/25/15 4:00,101.6,8.636
12/25/15 16:00,139.7,4.318
12/26/15 4:00,12.7,0.762
12/26/15 16:00,0,0
12/27/15 4:00,0,0
12/27/15 16:00,0,0
12/28/15 4:00,0,0
12/28/15 16:00,0,0
12/29/15 4:00,25.4,1.524
12/29/15 16:00,0,0
12/30/15 4:00,25.4,1.524
12/30/15 16:00,0,0.508
12/31/15 4:00,0,0
12/31/15 16:00,0,0
1/1/16 4:00,0,0
1/1/16 16:00,0,0
1/2/16 4:00,0,0
1/2/16 16:00,0,0
1/3/16 4:00,0,0
1/3/16 16:00,0,0
1/4/16 4:00,0,0
1/4/16 16:00,0,0
1/5/16 4:00,25.4,1.524
1/5/16 16:00,25.4,1.27
1/6/16 4:00,25.4,3.556
1/6/16 16:00,25.4,3.81
1/7/16 4:00,101.6,7.366
1/7/16 16:00,12.7,1.016
1/8/16 4:00,127,10.922
1/8/16 16:00,25.4,1.27
1/9/16 4:00,25.4,1.27
1/9/16 16:00,0,0
1/10/16 4:00,0,0
1/10/16 16:00,0,0.254
1/11/16 4:00,0,0
1/11/16 16:00,0,0
1/12/16 4:00,0,0
1/12/16 16:00,0,0
1/13/16 4:00,0,0
1/13/16 16:00,0,0
1/14/16 4:00,25.4,1.016
1/14/16 16:00,114.3,7.366
1/15/16 4:00,101.6,4.064
1/15/16 16:00,190.5,8.636
1/16/16 4:00,152.4,10.16
1/16/16 16:00,25.4,2.54
1/17/16 4:00,127,14.224
1/17/16 16:00,0,0.508
1/18/16 4:00,0,0
1/18/16 16:00,228.6,11.176
1/19/16 4:00,101.6,10.16
1/19/16 16:00,0,0
1/20/16 4:00,25.4,4.826
1/20/16 16:00,152.4,14.478
1/21/16 4:00,0,0.762
1/21/16 16:00,0,0
1/22/16 4:00,0,0
1/22/16 16:00,0,0
1/23/16 4:00,0,0
1/23/16 16:00,0,0.508
1/24/16 4:00,190.5,13.462
1/24/16 16:00,203.2,14.986
1/25/16 4:00,152.4,10.414
1/25/16 16:00,76.2,2.286
1/26/16 4:00,0,0
1/26/16 16:00,0,0
1/27/16 4:00,0,0
1/27/16 16:00,0,0
1/28/16 4:00,0,0
1/28/16 16:00,0,0
1/29/16 4:00,12.7,2.286
1/29/16 16:00,0,0.762
1/30/16 4:00,114.3,21.082
1/30/16 16:00,215.9,16.51
1/31/16 4:00,50.8,2.54
1/31/16 16:00,0,0
2/1/16 4:00,38.1,3.556
2/1/16 16:00,38.1,4.826
2/2/16 4:00,25.4,2.032
2/2/16 16:00,12.7,1.016
2/3/16 4:00,38.1,1.778
2/3/16 16:00,0,0.508
2/4/16 4:00,0,0
2/4/16 16:00,38.1,2.54
2/5/16 4:00,279.4,13.462
2/5/16 16:00,0,0
2/6/16 4:00,0,0
2/6/16 16:00,0,0
2/7/16 4:00,0,0
2/7/16 16:00,0,0
2/8/16 4:00,0,0
2/8/16 16:00,0,0
2/9/16 4:00,0,0
2/9/16 16:00,0,0
2/10/16 4:00,0,0
2/10/16 16:00,0,0
2/11/16 4:00,0,0
2/11/16 16:00,0,0
2/12/16 4:00,0,0
2/12/16 16:00,0,0
2/13/16 4:00,0,0
2/13/16 16:00,0,0
2/14/16 4:00,0,0
2/14/16 16:00,63.5,10.922
2/15/16 4:00,101.6,16.002
2/15/16 16:00,25.4,5.334
2/16/16 4:00,0,0
2/16/16 16:00,0,0
2/17/16 4:00,0,0
2/17/16 16:00,0,0
2/18/16 4:00,50.8,5.588
2/18/16 16:00,88.9,10.922
2/19/16 4:00,0,0
2/19/16 16:00,0,0
2/20/16 4:00,0,0
2/20/16 16:00,0,0
2/21/16 4:00,0,0
2/21/16 16:00,0,0
2/22/16 4:00,0,0
2/22/16 16:00,127,10.16
2/23/16 4:00,38.1,2.286
2/23/16 16:00,0,0
2/24/16 4:00,0,0
2/24/16 16:00,0,0
2/25/16 4:00,0,0
2/25/16 16:00,0,0
2/26/16 4:00,0,0
2/26/16 16:00,0,0
2/27/16 4:00,0,0
2/27/16 16:00,0,0
2/28/16 4:00,0,0
2/28/16 16:00,0,0
2/29/16 4:00,0,0
2/29/16 16:00,0,0
3/1/16 4:00,0,0
3/1/16 16:00,0,0
3/2/16 4:00,25.4,2.54
3/2/16 16:00,0,0
3/3/16 4:00,0,0
3/3/16 16:00,0,0
3/4/16 4:00,0,0
3/4/16 16:00,0,0
3/5/16 4:00,0,0
3/5/16 16:00,0,0
3/6/16 4:00,0,0
3/6/16 16:00,101.6,17.526
3/7/16 4:00,177.8,18.542
3/7/16 16:00,0,0
3/8/16 4:00,0,0
3/8/16 16:00,0,0
3/9/16 4:00,50.8,1.778
3/9/16 16:00,101.6,10.16
3/10/16 4:00,0,0
3/10/16 16:00,0,0
3/11/16 4:00,0,0
3/11/16 16:00,0,0
3/12/16 4:00,0,0
3/12/16 16:00,0,0
3/13/16 4:00,25.4,1.778
3/13/16 16:00,0,0
3/14/16 4:00,76.2,8.89
3/14/16 16:00,50.8,4.318
3/15/16 4:00,127,9.652
3/15/16 16:00,63.5,4.572
3/16/16 4:00,152.4,8.128
3/16/16 16:00,0,0.254
3/17/16 4:00,0,0
3/17/16 16:00,0,0
3/18/16 4:00,0,0
3/18/16 16:00,0,0
3/19/16 4:00,0,0
3/19/16 16:00,0,0
3/20/16 4:00,0,0
3/20/16 16:00,0,0
